#This file contains the count of Vaisala NLDN lightning strikes within a 0.1 degree grid cell for the specified day as defined by the UTC/GMT time zone.
#File written at Wed Mar  5 11:39:27 EST 2025.
#ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20250201,-56.6,41.9,1
20250201,-67.2,39.9,1
20250201,-67.1,39.9,1
20250201,-67,40.1,2
20250201,-68.7,40.1,1
20250201,-67.4,40.1,1
20250201,-67.2,40.1,2
20250201,-67.1,40.1,3
20250201,-66.9,40.1,1
20250201,-66.8,40.1,1
20250201,-66.5,40.1,1
20250201,-67,40.2,2
20250201,-69.4,40.2,1
20250201,-68.4,40.2,2
20250201,-66.8,40.2,2
20250201,-66.7,40.2,2
20250201,-66.6,40.2,1
20250201,-66.5,40.2,1
20250201,-66.4,40.2,2
20250201,-66.3,40.2,2
20250201,-66.2,40.2,1
20250201,-65.9,40.2,4
20250201,-66,40.3,2
20250201,-68.8,40.3,3
20250201,-68.7,40.3,2
20250201,-68.5,40.3,1
20250201,-68.3,40.3,1
20250201,-66.8,40.3,1
20250201,-66.7,40.3,1
20250201,-66.6,40.3,1
20250201,-66.4,40.3,1
20250201,-66.1,40.3,1
20250201,-65.9,40.3,2
20250201,-65.7,40.3,1
20250201,-66,40.4,3
20250201,-68.6,40.4,1
20250201,-66.7,40.4,1
20250201,-65.5,40.4,1
20250201,-65.3,40.4,1
20250201,-65.2,40.4,1
20250201,-65.1,40.4,1
20250201,-65,40.5,1
20250201,-66.1,40.5,1
20250201,-65.9,40.5,2
20250201,-65.8,40.5,2
20250201,-64.7,40.5,1
20250201,-66.7,40.6,1
20250201,-65.4,40.6,1
20250201,-64.5,40.6,1
20250201,-64.7,40.7,1
20250201,-64.4,40.7,1
20250201,-64.2,40.7,2
20250201,-64.1,40.7,1
20250201,-64,40.8,1
20250201,-64.3,40.8,2
20250201,-63.8,40.8,1
20250201,-63.7,40.8,1
20250201,-62,40.9,1
20250201,-57,40.9,1
20250201,-61.1,41.2,1
20250201,-61.2,41.3,1
20250201,-60.9,41.3,1
20250201,-57.4,41.5,1
20250201,-57.3,41.5,1
20250201,-56.6,41.8,1
20250201,-71.3,39.4,1
20250201,-71.1,39.4,1
20250201,-69.5,39.4,1
20250201,-69.3,39.4,2
20250201,-69.2,39.4,1
20250201,-69.1,39.4,2
20250201,-68.9,39.4,1
20250201,-68.8,39.4,1
20250201,-68.7,39.4,1
20250201,-68.6,39.4,2
20250201,-71,39.5,2
20250201,-70.9,39.5,1
20250201,-70.7,39.5,2
20250201,-68.9,39.5,3
20250201,-68.8,39.5,6
20250201,-68.7,39.5,4
20250201,-68.6,39.5,1
20250201,-68.5,39.5,1
20250201,-68.4,39.5,1
20250201,-68.3,39.5,1
20250201,-68.2,39.5,2
20250201,-68.1,39.5,2
20250201,-68,39.6,1
20250201,-72.1,39.6,1
20250201,-70.7,39.6,2
20250201,-70.5,39.6,1
20250201,-69.1,39.6,1
20250201,-68.8,39.6,1
20250201,-68.7,39.6,1
20250201,-68.6,39.6,2
20250201,-68.5,39.6,4
20250201,-68.4,39.6,1
20250201,-68.3,39.6,2
20250201,-67.9,39.6,2
20250201,-69,39.7,1
20250201,-68,39.7,3
20250201,-70.4,39.7,2
20250201,-68.9,39.7,1
20250201,-68.6,39.7,1
20250201,-68.5,39.7,2
20250201,-68.4,39.7,2
20250201,-68.3,39.7,3
20250201,-68.2,39.7,6
20250201,-68.1,39.7,4
20250201,-67.9,39.7,1
20250201,-67.8,39.7,1
20250201,-67.7,39.7,1
20250201,-68,39.8,4
20250201,-68.4,39.8,1
20250201,-68.1,39.8,2
20250201,-67.9,39.8,5
20250201,-67.8,39.8,3
20250201,-67.7,39.8,2
20250201,-67.5,39.8,1
20250201,-67.4,39.8,1
20250201,-67.2,39.8,1
20250201,-63.9,39.8,1
20250201,-69.5,39.9,1
20250201,-67.8,39.9,2
20250201,-67.7,39.9,2
20250201,-67.6,39.9,4
20250201,-67.5,39.9,6
20250201,-67.4,39.9,5
20250201,-67.3,39.9,1
20250201,-69.8,38.8,1
20250201,-73.5,38.9,1
20250201,-73.4,38.9,1
20250201,-73.3,38.9,1
20250201,-72.8,38.9,2
20250201,-72.6,38.9,1
20250201,-72.4,38.9,1
20250201,-71.8,38.9,1
20250201,-71.5,38.9,1
20250201,-71.3,38.9,2
20250201,-70.8,38.9,1
20250201,-70.6,38.9,1
20250201,-70.5,38.9,1
20250201,-70.4,38.9,1
20250201,-70.3,38.9,1
20250201,-70.2,38.9,2
20250201,-69.8,38.9,1
20250201,-69.7,38.9,2
20250201,-69.6,38.9,2
20250201,-72,39.1,2
20250201,-70,39.1,3
20250201,-69,39.1,1
20250201,-72.5,39.1,1
20250201,-72.2,39.1,1
20250201,-72.1,39.1,3
20250201,-71.7,39.1,1
20250201,-71.5,39.1,1
20250201,-71.4,39.1,1
20250201,-70.6,39.1,1
20250201,-70.3,39.1,3
20250201,-70.2,39.1,1
20250201,-70.1,39.1,2
20250201,-69.9,39.1,3
20250201,-69.8,39.1,1
20250201,-69.7,39.1,4
20250201,-69.6,39.1,1
20250201,-69.1,39.1,1
20250201,-68.8,39.1,1
20250201,-71,39.2,1
20250201,-70,39.2,2
20250201,-71.9,39.2,1
20250201,-71.7,39.2,1
20250201,-71.6,39.2,1
20250201,-71.2,39.2,1
20250201,-70.4,39.2,1
20250201,-70.1,39.2,1
20250201,-69.9,39.2,1
20250201,-69.8,39.2,11
20250201,-69.7,39.2,2
20250201,-69.6,39.2,4
20250201,-69.5,39.2,1
20250201,-69.4,39.2,2
20250201,-70,39.3,1
20250201,-71.5,39.3,1
20250201,-71.4,39.3,2
20250201,-71.3,39.3,1
20250201,-70.9,39.3,1
20250201,-69.7,39.3,1
20250201,-69.6,39.3,2
20250201,-69.3,39.3,6
20250201,-69.2,39.3,1
20250201,-68.9,39.3,1
20250201,-69,39.4,3
20250201,-71.4,39.4,1
20250201,-74.2,38.5,3
20250201,-72.8,38.5,1
20250201,-72.7,38.5,2
20250201,-72.5,38.5,3
20250201,-72.4,38.5,1
20250201,-72.2,38.5,2
20250201,-71.9,38.5,1
20250201,-71.4,38.5,1
20250201,-71.3,38.5,4
20250201,-70.9,38.5,1
20250201,-70.7,38.5,1
20250201,-72,38.6,1
20250201,-71,38.6,2
20250201,-74.1,38.6,1
20250201,-73.7,38.6,2
20250201,-73.1,38.6,4
20250201,-72.7,38.6,1
20250201,-72.6,38.6,5
20250201,-72.5,38.6,4
20250201,-72.4,38.6,2
20250201,-72.3,38.6,2
20250201,-72.2,38.6,1
20250201,-72.1,38.6,1
20250201,-71.9,38.6,1
20250201,-71.3,38.6,1
20250201,-71.2,38.6,2
20250201,-70.9,38.6,1
20250201,-70.6,38.6,1
20250201,-70.5,38.6,2
20250201,-73,38.7,1
20250201,-72,38.7,1
20250201,-71,38.7,3
20250201,-73.7,38.7,1
20250201,-73.6,38.7,1
20250201,-72.8,38.7,2
20250201,-72.5,38.7,2
20250201,-72.3,38.7,3
20250201,-72.1,38.7,1
20250201,-71.9,38.7,3
20250201,-71.7,38.7,1
20250201,-70.9,38.7,1
20250201,-70.8,38.7,1
20250201,-70.7,38.7,2
20250201,-70.5,38.7,1
20250201,-70.3,38.7,2
20250201,-70.2,38.7,1
20250201,-70.1,38.7,1
20250201,-72,38.8,1
20250201,-70,38.8,3
20250201,-73.5,38.8,1
20250201,-72.2,38.8,1
20250201,-72.1,38.8,1
20250201,-71.9,38.8,1
20250201,-71.8,38.8,2
20250201,-71.7,38.8,1
20250201,-70.9,38.8,1
20250201,-70.8,38.8,4
20250201,-70.7,38.8,3
20250201,-70.6,38.8,1
20250201,-70.5,38.8,1
20250201,-70.4,38.8,1
20250201,-70.3,38.8,1
20250201,-70.2,38.8,1
20250201,-70.1,38.8,4
20250201,-69.3,37.7,1
20250201,-68.7,37.7,1
20250201,-71,37.8,1
20250201,-70,37.8,2
20250201,-69,37.8,1
20250201,-71.8,37.8,2
20250201,-71.7,37.8,3
20250201,-71.1,37.8,1
20250201,-70.3,37.8,1
20250201,-70.1,37.8,1
20250201,-69.3,37.8,1
20250201,-71,37.9,3
20250201,-70.9,37.9,1
20250201,-70.8,37.9,1
20250201,-70.3,37.9,2
20250201,-70.1,37.9,2
20250201,-69.8,37.9,1
20250201,-69.2,37.9,1
20250201,-73.6,38.1,3
20250201,-73.4,38.1,1
20250201,-73.2,38.1,1
20250201,-71.9,38.1,1
20250201,-71.8,38.1,2
20250201,-71.5,38.1,2
20250201,-71.4,38.1,1
20250201,-71.3,38.1,3
20250201,-69.9,38.1,2
20250201,-69.8,38.1,3
20250201,-69.2,38.1,1
20250201,-73.4,38.2,1
20250201,-73.3,38.2,1
20250201,-73.2,38.2,1
20250201,-71.6,38.2,1
20250201,-71.4,38.2,1
20250201,-71.3,38.2,2
20250201,-71.2,38.2,1
20250201,-73,38.3,1
20250201,-74.9,38.3,1
20250201,-73.1,38.3,1
20250201,-72.7,38.3,1
20250201,-71.5,38.3,1
20250201,-71.1,38.3,1
20250201,-70.9,38.3,2
20250201,-74.5,38.4,1
20250201,-74.3,38.4,1
20250201,-73.5,38.4,1
20250201,-73.1,38.4,3
20250201,-72.9,38.4,2
20250201,-72.8,38.4,1
20250201,-72.7,38.4,1
20250201,-72.6,38.4,5
20250201,-72.5,38.4,1
20250201,-72.1,38.4,1
20250201,-71.9,38.4,1
20250201,-71.8,38.4,1
20250201,-71.4,38.4,2
20250201,-71.3,38.4,1
20250201,-71.2,38.4,1
20250201,-70.9,38.4,1
20250201,-70.8,38.4,2
20250201,-70.7,38.4,1
20250201,-71,38.5,1
20250201,-74.4,38.5,1
20250201,-74.3,38.5,2
20250201,-72.5,37.1,1
20250201,-72.4,37.1,1
20250201,-72.3,37.1,2
20250201,-84.6,37.2,1
20250201,-73.3,37.2,1
20250201,-73.2,37.2,1
20250201,-72.6,37.2,1
20250201,-88.6,37.3,1
20250201,-84.5,37.3,1
20250201,-84.4,37.3,3
20250201,-84.3,37.3,2
20250201,-73.8,37.3,1
20250201,-73.3,37.3,2
20250201,-73.2,37.3,1
20250201,-72.7,37.3,1
20250201,-72.6,37.3,1
20250201,-72.2,37.3,1
20250201,-71.3,37.3,1
20250201,-73.1,37.4,1
20250201,-72.1,37.4,1
20250201,-71.9,37.4,1
20250201,-71.8,37.4,1
20250201,-71.7,37.4,1
20250201,-71.5,37.4,1
20250201,-70.7,37.4,1
20250201,-69.9,37.4,1
20250201,-72,37.5,1
20250201,-70,37.5,1
20250201,-73.2,37.5,1
20250201,-71.5,37.5,1
20250201,-70.5,37.5,1
20250201,-70.4,37.5,1
20250201,-70.2,37.5,1
20250201,-69.9,37.5,1
20250201,-69.8,37.5,1
20250201,-69.5,37.5,2
20250201,-70,37.6,1
20250201,-87.6,37.6,1
20250201,-72.3,37.6,1
20250201,-72.1,37.6,2
20250201,-71.4,37.6,1
20250201,-71.1,37.6,1
20250201,-70.8,37.6,2
20250201,-70.7,37.6,1
20250201,-70.4,37.6,1
20250201,-70.2,37.6,4
20250201,-69.8,37.6,1
20250201,-69.5,37.6,2
20250201,-69.3,37.6,1
20250201,-69.2,37.6,1
20250201,-71,37.7,1
20250201,-70,37.7,3
20250201,-71.9,37.7,1
20250201,-71.4,37.7,1
20250201,-71.2,37.7,1
20250201,-71.1,37.7,2
20250201,-70.9,37.7,1
20250201,-70.8,37.7,1
20250201,-70.6,37.7,3
20250201,-70.3,37.7,3
20250201,-70.2,37.7,4
20250201,-70.1,37.7,2
20250201,-69.7,37.7,2
20250201,-69.5,37.7,1
20250201,-72.3,36.2,1
20250201,-72.1,36.2,3
20250201,-71.9,36.2,1
20250201,-71.8,36.2,1
20250201,-71.7,36.2,1
20250201,-71.6,36.2,1
20250201,-74,36.3,1
20250201,-72,36.3,1
20250201,-74.2,36.3,1
20250201,-73.9,36.3,2
20250201,-73.8,36.3,3
20250201,-73.6,36.3,1
20250201,-73.5,36.3,1
20250201,-73.4,36.3,4
20250201,-73.3,36.3,2
20250201,-73.2,36.3,2
20250201,-73.1,36.3,2
20250201,-72.3,36.3,1
20250201,-72.2,36.3,1
20250201,-72.1,36.3,1
20250201,-71.9,36.3,1
20250201,-73,36.4,2
20250201,-74.2,36.4,1
20250201,-73.9,36.4,1
20250201,-73.8,36.4,1
20250201,-73.7,36.4,1
20250201,-73.5,36.4,1
20250201,-73.3,36.4,4
20250201,-73.2,36.4,1
20250201,-73.1,36.4,1
20250201,-72.9,36.4,2
20250201,-72.8,36.4,3
20250201,-72.4,36.4,1
20250201,-72.3,36.4,2
20250201,-72.2,36.4,1
20250201,-71.2,36.4,1
20250201,-73,36.5,1
20250201,-73.9,36.5,2
20250201,-73.5,36.5,1
20250201,-73.4,36.5,1
20250201,-73.3,36.5,1
20250201,-73.2,36.5,2
20250201,-73.1,36.5,1
20250201,-72.7,36.5,1
20250201,-72.5,36.5,2
20250201,-72.4,36.5,1
20250201,-71.9,36.5,1
20250201,-71.1,36.5,1
20250201,-70.8,36.5,1
20250201,-70.6,36.5,1
20250201,-73,36.6,4
20250201,-73.8,36.6,2
20250201,-73.1,36.6,2
20250201,-72.9,36.6,1
20250201,-72.7,36.6,1
20250201,-72.4,36.6,2
20250201,-73.2,36.7,1
20250201,-72,36.8,1
20250201,-72.8,36.8,1
20250201,-72.4,36.8,2
20250201,-72.2,36.8,1
20250201,-78.6,36.9,1
20250201,-72.6,36.9,1
20250201,-84.7,37.1,1
20250201,-82.4,35.7,1
20250201,-75.3,35.7,1
20250201,-74.9,35.7,1
20250201,-73.1,35.7,3
20250201,-72.1,35.7,1
20250201,-73,35.8,2
20250201,-82.3,35.8,1
20250201,-82.2,35.8,1
20250201,-81.4,35.8,1
20250201,-74.9,35.8,2
20250201,-74.8,35.8,1
20250201,-74.5,35.8,1
20250201,-73.6,35.8,1
20250201,-73.5,35.8,3
20250201,-73.4,35.8,4
20250201,-73.3,35.8,2
20250201,-73.2,35.8,1
20250201,-73.1,35.8,1
20250201,-72.9,35.8,1
20250201,-73,35.9,1
20250201,-72,35.9,1
20250201,-82.1,35.9,2
20250201,-74.7,35.9,1
20250201,-74.5,35.9,4
20250201,-74.4,35.9,2
20250201,-74.3,35.9,1
20250201,-73.5,35.9,1
20250201,-73.3,35.9,4
20250201,-73.2,35.9,7
20250201,-73.1,35.9,1
20250201,-72.9,35.9,3
20250201,-72.8,35.9,5
20250201,-72.7,35.9,4
20250201,-72.6,35.9,2
20250201,-71.9,35.9,3
20250201,-71.8,35.9,2
20250201,-74,36.1,2
20250201,-74.4,36.1,1
20250201,-74.1,36.1,3
20250201,-73.9,36.1,2
20250201,-73.8,36.1,2
20250201,-73.7,36.1,1
20250201,-73.3,36.1,1
20250201,-73.2,36.1,1
20250201,-72.7,36.1,1
20250201,-72.6,36.1,1
20250201,-72.4,36.1,2
20250201,-72.1,36.1,1
20250201,-71.8,36.1,2
20250201,-71.7,36.1,1
20250201,-70.9,36.1,1
20250201,-74,36.2,5
20250201,-74.7,36.2,1
20250201,-74.2,36.2,2
20250201,-74.1,36.2,2
20250201,-73.9,36.2,1
20250201,-73.8,36.2,2
20250201,-73.7,36.2,2
20250201,-73.6,36.2,1
20250201,-73.5,36.2,1
20250201,-73.3,36.2,1
20250201,-72.8,36.2,1
20250201,-72.6,36.2,4
20250201,-72.5,36.2,1
20250201,-84.5,28.6,1
20250201,-84.4,28.6,1
20250201,-85,28.7,3
20250201,-85.3,28.7,1
20250201,-85.1,28.7,3
20250201,-84.4,28.7,1
20250201,-84.3,28.7,2
20250201,-85,28.8,2
20250201,-84.9,28.8,2
20250201,-85.1,28.9,1
20250201,-84.6,29.2,1
20250201,-82.4,31.4,1
20250201,-83.4,31.7,1
20250201,-83.9,31.8,1
20250201,-83.3,32.5,1
20250201,-83.2,32.6,1
20250201,-73,34.4,1
20250201,-73.6,34.4,1
20250201,-72.9,34.4,1
20250201,-73,34.5,1
20250201,-73.7,34.5,1
20250201,-72.8,34.5,1
20250201,-73.1,34.6,1
20250201,-72.9,34.7,1
20250201,-75,34.8,1
20250201,-74.9,34.8,1
20250201,-73.7,34.8,1
20250201,-71.8,34.8,1
20250201,-71.7,34.9,1
20250201,-75.1,35.1,1
20250201,-74.6,35.1,1
20250201,-74.3,35.1,1
20250201,-73.3,35.1,1
20250201,-72.7,35.1,1
20250201,-71.5,35.1,1
20250201,-74,35.2,1
20250201,-73,35.2,1
20250201,-74.6,35.2,1
20250201,-74.4,35.2,2
20250201,-74.1,35.2,1
20250201,-73.3,35.2,1
20250201,-73.1,35.2,1
20250201,-82.3,35.3,1
20250201,-81.6,35.3,1
20250201,-74.4,35.3,1
20250201,-75.5,35.4,2
20250201,-75.4,35.4,1
20250201,-74.8,35.4,1
20250201,-74.3,35.4,2
20250201,-74.1,35.4,1
20250201,-74,35.5,1
20250201,-74.1,35.5,2
20250201,-73.8,35.5,2
20250201,-72.5,35.5,1
20250201,-74,35.6,2
20250201,-75.3,35.6,1
20250201,-75.2,35.6,1
20250201,-74.8,35.6,1
20250201,-74.7,35.6,1
20250201,-74.1,35.6,1
20250201,-73.9,35.6,2
20250201,-73.8,35.6,2
20250201,-73.5,35.6,1
20250201,-82.5,35.7,1
20250201,-86,27.6,3
20250201,-86.4,27.6,3
20250201,-86.3,27.6,3
20250201,-86.2,27.6,7
20250201,-86.1,27.6,4
20250201,-85.9,27.6,6
20250201,-85.8,27.6,1
20250201,-85.7,27.6,1
20250201,-85.6,27.6,2
20250201,-85.5,27.6,1
20250201,-85.4,27.6,1
20250201,-86,27.7,2
20250201,-85,27.7,1
20250201,-86.3,27.7,1
20250201,-86.2,27.7,2
20250201,-85.9,27.7,2
20250201,-85.8,27.7,3
20250201,-85.7,27.7,1
20250201,-85.6,27.7,2
20250201,-86.1,27.8,2
20250201,-85.7,27.8,1
20250201,-85.6,27.8,1
20250201,-86,27.9,6
20250201,-86.6,27.9,2
20250201,-85.9,27.9,3
20250201,-85.8,27.9,1
20250201,-85.7,27.9,3
20250201,-85.4,27.9,1
20250201,-85.9,28.1,2
20250201,-85.7,28.1,1
20250201,-85.6,28.1,2
20250201,-85.5,28.1,7
20250201,-85.4,28.1,4
20250201,-84.8,28.1,1
20250201,-85,28.2,2
20250201,-85.5,28.2,3
20250201,-85.4,28.2,10
20250201,-85.3,28.2,9
20250201,-85.2,28.2,1
20250201,-85,28.3,3
20250201,-85.3,28.3,2
20250201,-85.2,28.3,4
20250201,-85.1,28.3,5
20250201,-84.9,28.3,3
20250201,-84.8,28.3,1
20250201,-85,28.4,1
20250201,-85.1,28.4,1
20250201,-84.9,28.4,4
20250201,-84.8,28.4,5
20250201,-84.7,28.4,4
20250201,-84.6,28.4,2
20250201,-84.5,28.4,3
20250201,-84.4,28.4,1
20250201,-84.3,28.4,3
20250201,-85.7,28.5,1
20250201,-85.3,28.5,3
20250201,-85.2,28.5,1
20250201,-84.7,28.5,1
20250201,-84.6,28.5,1
20250201,-84.5,28.5,2
20250201,-84.3,28.5,3
20250201,-85.3,28.6,1
20250201,-85.2,28.6,6
20250201,-85.1,28.6,1
20250201,-56.7,42,1
20250201,-98.6,19.6,1
20250201,-99.1,19.7,1
20250201,-98.6,19.7,1
20250201,-98.5,19.8,1
20250201,-98.4,19.8,2
20250201,-98.6,19.9,1
20250201,-95.3,19.9,1
20250201,-95.1,20.1,1
20250201,-76,20.2,1
20250201,-95.2,20.2,2
20250201,-75.9,20.2,1
20250201,-76.1,20.3,1
20250201,-76.3,20.5,1
20250201,-95.2,20.7,1
20250201,-95.2,20.8,3
20250201,-93.3,21.3,1
20250201,-101.8,23.3,1
20250201,-100.9,25.1,2
20250201,-100.8,25.2,1
20250201,-100.5,25.2,2
20250201,-100.2,25.3,1
20250201,-87.1,26.1,1
20250201,-85.9,26.5,1
20250201,-85.2,26.7,1
20250201,-86.5,26.8,1
20250201,-86.4,26.8,1
20250201,-86.3,26.8,2
20250201,-85.7,26.8,2
20250201,-85.6,26.8,1
20250201,-86.4,26.9,2
20250201,-87.3,27.1,1
20250201,-87.1,27.1,3
20250201,-87.1,27.2,2
20250201,-85.4,27.2,1
20250201,-85.3,27.2,1
20250201,-85.1,27.2,2
20250201,-86,27.3,5
20250201,-86.4,27.3,1
20250201,-86.3,27.3,3
20250201,-86.2,27.3,4
20250201,-86.1,27.3,1
20250201,-85.9,27.3,2
20250201,-85.8,27.3,3
20250201,-85.7,27.3,4
20250201,-85.6,27.3,3
20250201,-85.5,27.3,1
20250201,-85.4,27.3,2
20250201,-85.3,27.3,1
20250201,-86,27.4,3
20250201,-86.3,27.4,1
20250201,-86.2,27.4,5
20250201,-86.1,27.4,4
20250201,-85.9,27.4,6
20250201,-85.7,27.4,1
20250201,-85.6,27.4,5
20250201,-85.5,27.4,1
20250201,-85.4,27.4,2
20250201,-84.9,27.4,1
20250201,-86,27.5,1
20250201,-86.2,27.5,3
20250201,-86.1,27.5,1
20250201,-85.7,27.5,1
20250201,-85.6,27.5,1
20250201,-95.1,20,2
20250201,-101.8,23,1
20250201,-101.2,24,1
20250201,-101,25,1
20250201,-101.2,25,1
20250201,-100.9,25,1
20250201,-100.8,25,1
20250201,-87.3,27,1
20250201,-86.8,27,1
20250201,-86.6,27,1
20250201,-86.5,27,1
20250201,-86.2,27,2
20250201,-86.1,27,1
20250201,-85.9,28,4
20250201,-85.8,28,2
20250201,-85.7,28,5
20250201,-85.6,28,13
20250201,-85.5,28,2
20250201,-85.4,28,1
20250201,-85.3,28,1
20250201,-85.2,28,2
20250201,-73.5,35,1
20250201,-72.6,35,1
20250201,-74,36,1
20250201,-74.4,36,1
20250201,-74.3,36,2
20250201,-74.2,36,1
20250201,-74.1,36,2
20250201,-73.5,36,1
20250201,-73.2,36,1
20250201,-72.7,36,1
20250201,-72.5,36,3
20250201,-72.4,36,1
20250201,-71.9,36,1
20250201,-71.8,36,4
20250201,-71.7,36,6
20250201,-71.6,36,2
20250201,-72.1,37,1
20250201,-72,38,1
20250201,-71.6,38,1
20250201,-71.4,38,1
20250201,-70.5,38,1
20250201,-71.8,39,1
20250201,-71.7,39,1
20250201,-70.8,39,1
20250201,-70.6,39,1
20250201,-70.4,39,4
20250201,-70.3,39,7
20250201,-70.2,39,4
20250201,-70.1,39,3
20250201,-69.7,39,2
20250201,-69.4,39,1
20250201,-69.2,39,1
20250201,-69.6,40,1
20250201,-68.2,40,1
20250201,-67.7,40,1
20250201,-67.6,40,1
20250201,-67.4,40,6
20250201,-67.3,40,4
20250201,-67.2,40,3
20250201,-67.1,40,6
20250201,-66.9,40,1
20250201,-66.5,40,1
20250201,-66.3,40,1
20250202,-90.2,24.9,15
20250202,-90.1,24.9,4
20250202,-89.9,24.9,4
20250202,-100.7,24.9,1
20250202,-100.6,24.9,1
20250202,-90.8,25.1,2
20250202,-90.2,25.1,1
20250202,-100.2,25.2,1
20250202,-95.6,25.6,1
20250202,-95.1,26.2,1
20250202,-123.3,40.3,1
20250202,-122.8,48.9,2
20250202,-94.9,21.2,2
20250202,-100.3,21.2,1
20250202,-94.9,21.3,2
20250202,-95,21.4,3
20250202,-94.9,21.4,1
20250202,-94.8,21.4,1
20250202,-94.7,21.5,1
20250202,-94,21.6,2
20250202,-94.7,21.6,1
20250202,-94.3,21.6,1
20250202,-96.7,21.7,1
20250202,-98.2,21.8,2
20250202,-94.6,21.8,1
20250202,-98.9,21.9,2
20250202,-98.8,21.9,1
20250202,-98.2,21.9,3
20250202,-98.1,21.9,1
20250202,-97.8,21.9,1
20250202,-97.6,21.9,1
20250202,-98,22.1,1
20250202,-98.5,22.1,1
20250202,-98.3,22.1,1
20250202,-98.1,22.1,3
20250202,-97.8,22.1,1
20250202,-97.7,22.1,1
20250202,-97.3,22.1,1
20250202,-98,22.2,4
20250202,-98.3,22.2,1
20250202,-97.8,22.2,1
20250202,-97.6,22.2,1
20250202,-98,22.3,1
20250202,-97.7,22.3,1
20250202,-97.6,22.3,1
20250202,-97.6,22.4,1
20250202,-97.9,22.6,4
20250202,-97.9,22.7,4
20250202,-98,22.8,2
20250202,-98.1,22.8,1
20250202,-98,23.1,1
20250202,-95.8,24.1,4
20250202,-95.6,24.3,1
20250202,-95.5,24.3,1
20250202,-95.4,24.3,1
20250202,-90.3,24.3,2
20250202,-89.9,24.3,1
20250202,-95.5,24.4,1
20250202,-95.4,24.4,1
20250202,-95.1,24.6,2
20250202,-101.1,24.6,1
20250202,-95.3,24.7,1
20250202,-95.2,24.7,1
20250202,-95.1,24.7,2
20250202,-101.2,24.7,2
20250202,-95,24.8,1
20250202,-90,24.8,1
20250202,-90.4,24.8,2
20250202,-90.3,24.8,2
20250202,-90.2,24.8,2
20250202,-90.1,24.8,1
20250202,-90,24.9,2
20250202,-90.6,24.9,2
20250202,-90.5,24.9,14
20250202,-90.4,24.9,7
20250202,-90.3,24.9,15
20250202,-99.3,20,1
20250202,-98.7,20,1
20250202,-98.6,20,1
20250202,-98.5,20,2
20250202,-98.2,20,1
20250202,-98.1,20,3
20250202,-100.6,21,1
20250202,-98.8,22,1
20250202,-98.6,22,1
20250202,-98.5,22,1
20250202,-98.2,22,1
20250202,-98.1,22,1
20250202,-97.9,22,4
20250202,-97.8,22,1
20250202,-97.6,22,1
20250202,-95.9,24,1
20250202,-95.8,24,5
20250202,-90.6,25,4
20250202,-90.5,25,14
20250202,-100.3,25,1
20250202,-95.4,26,1
20250202,-97.2,19.2,1
20250202,-98.9,19.4,1
20250202,-98.8,19.4,1
20250202,-97.9,19.4,1
20250202,-99,19.5,2
20250202,-99.2,19.5,1
20250202,-99.1,19.5,1
20250202,-98.8,19.5,3
20250202,-99,19.6,4
20250202,-99.6,19.6,2
20250202,-99.5,19.6,4
20250202,-99.4,19.6,1
20250202,-99.1,19.6,1
20250202,-98.9,19.6,1
20250202,-98.6,19.6,2
20250202,-99,19.7,4
20250202,-98.8,19.7,1
20250202,-98.6,19.7,1
20250202,-97.8,19.7,1
20250202,-99.2,19.8,2
20250202,-98.6,19.8,1
20250202,-98.4,19.8,2
20250202,-99.1,19.9,1
20250202,-98.9,19.9,1
20250202,-98.8,19.9,1
20250202,-98.6,19.9,1
20250202,-98.3,19.9,1
20250202,-98.2,20.1,1
20250202,-99.4,20.2,1
20250202,-98.6,20.2,1
20250202,-98.4,20.2,1
20250202,-99,20.3,1
20250202,-99.5,20.3,1
20250202,-98.8,20.3,1
20250202,-101,20.4,1
20250202,-98.8,20.5,1
20250202,-94.6,20.5,1
20250202,-98.8,20.6,1
20250202,-100.9,20.7,1
20250202,-100.9,20.8,1
20250202,-100.7,20.9,1
20250202,-100.4,21.1,1
20250202,-97.1,21.2,1
20250203,-96.3,23.4,48
20250203,-96.2,23.4,15
20250203,-96.1,23.4,23
20250203,-96,23.5,24
20250203,-96.7,23.5,1
20250203,-96.6,23.5,3
20250203,-96.5,23.5,5
20250203,-96.4,23.5,18
20250203,-96.3,23.5,68
20250203,-96.2,23.5,16
20250203,-96.1,23.5,20
20250203,-95.9,23.5,2
20250203,-96,23.6,36
20250203,-98.4,23.6,1
20250203,-98.3,23.6,1
20250203,-96.7,23.6,1
20250203,-96.6,23.6,1
20250203,-96.5,23.6,3
20250203,-96.4,23.6,15
20250203,-96.3,23.6,30
20250203,-96.2,23.6,5
20250203,-96.1,23.6,10
20250203,-95.9,23.6,5
20250203,-96,23.7,87
20250203,-99.8,23.7,1
20250203,-98.3,23.7,1
20250203,-96.5,23.7,1
20250203,-96.4,23.7,7
20250203,-96.3,23.7,5
20250203,-96.2,23.7,56
20250203,-96.1,23.7,55
20250203,-96,23.8,9
20250203,-96.4,23.8,2
20250203,-96.3,23.8,14
20250203,-96.2,23.8,38
20250203,-96.1,23.8,4
20250203,-95.8,23.8,2
20250203,-95.7,23.8,2
20250203,-96,23.9,1
20250203,-96.4,23.9,4
